school_name,mainlevel_code,Longitude,Latitude
CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE LTD.,PRESCHOOL,103.757250629445,1.37841033558765
CI AI EDUCATION INCUBATOR,PRESCHOOL,103.910103846572,1.40135242358974
CITIKIDS ACADEMY PTE LTD,PRESCHOOL,103.847397556382,1.28182146197888
CITIKIDS EDVENTURE PTE. LTD.,PRESCHOOL,103.772431740954,1.38452839283974
CM CENTRAL PTE LTD,PRESCHOOL,103.839489201242,1.3742395112678
CREATIVE O PRESCHOOLERS' BAY,PRESCHOOL,103.745882876465,1.32880462553673
CREATIVE THINKERS PRESCHOOL PTE. LTD.,PRESCHOOL,103.772116400394,1.34117839315545
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@ADMIRALTY PTE LTD,PRESCHOOL,103.799393676198,1.44198957194736
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@CRESCENT PTE LTD,PRESCHOOL,103.748146200295,1.40409114797941
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@YEW TEE PTE LTD,PRESCHOOL,103.749728613602,1.3966101657043
CUDDLE KIDS PLAYHOUSE PTE. LTD.,PRESCHOOL,103.792255902541,1.42907711280696
DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED,PRESCHOOL,103.848411658117,1.27925608583225
DAYSPRING CHILD CARE CENTRE LLP,PRESCHOOL,103.898820546221,1.41494972645652
DAYSTAR CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.794216838381,1.30649441072762
DAYSTAR CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.696934682535,1.33542562000601
Deerland Pre-School Pte Ltd,PRESCHOOL,103.850648935089,1.34203351017874
DISCOVERY KIDZ EMPIRE PTE. LTD.,PRESCHOOL,103.811713610207,1.31961853173441
DISCOVERY KIDZ PRESCHOOL PTE. LTD.,PRESCHOOL,103.951229930969,1.32697465393224
DISCOVERY PLANET LIMITED PARTNERSHIP,PRESCHOOL,103.875389836619,1.37792345234586
EAGER BEAVER SCHOOLHOUSE 1 PTE. LTD.,PRESCHOOL,103.837125287702,1.42750548599952
EAGER BEAVER SCHOOLHOUSE 2 PTE. LTD.,PRESCHOOL,103.818078221778,1.28205539261324
EARLY LEARNING'S FUN PRESCHOOL PTE. LTD.,PRESCHOOL,103.767874637518,1.33605522835293
E-BRIDGE PRE-SCHOOL,PRESCHOOL,103.91324579111,1.40582241937246
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.807644660155,1.27621463009469
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.894482355022,1.38975552143606
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.798507625095,1.43109806887589
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.880697279898,1.39157653967838
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.893101299711,1.40272812094657
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.914597295262,1.39910670573431
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.724287562002,1.32753738090176
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.897512949112,1.3692041855084
E-BRIDGE PRE-SCHOOL PTE LTD,PRESCHOOL,103.737291786664,1.3561417411746
E-Bridge Pre-School Pte Ltd,PRESCHOOL,103.811942989579,1.29608899950814
E-Bridge Pre-School Pte Ltd,PRESCHOOL,103.834981325618,1.44515880048936
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.902238678308,1.3824603731961
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.9096515897,1.38897323615176
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.909882892179,1.40374586341071
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.888575098993,1.32982009815354
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.828070543522,1.45093931573065
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.844547671806,1.41840746443578
E-BRIDGE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.763961852618,1.38051732815913
EDUCA-ZION GROUP PTE. LTD.,PRESCHOOL,103.810031318703,1.28112226404961
EDUGARDEN DISCOVERY PTE. LTD.,PRESCHOOL,103.724496802996,1.35192511855639
EILEEN'S EDUCATION HUB PTE LTD,PRESCHOOL,103.964617781926,1.36700053783377
EILEEN'S LEARNING CENTRE PTE. LTD.,PRESCHOOL,103.934315241946,1.35542176629635
ELFA Chinese Preschool,PRESCHOOL,103.779326745473,1.31984371498439
ELFA PRESCHOOL,PRESCHOOL,103.883962386332,1.35754686688981
ELITE KIDZ PRESCHOOL,PRESCHOOL,103.747648922199,1.32129336205613
EMILE PRESCHOOL PTE. LTD.,PRESCHOOL,103.88581066901,1.34233537408546
EMMANUEL CHILD EDUCARE,PRESCHOOL,103.825900267535,1.44120473979245
ENFANT EDUCARE PTE LTD,PRESCHOOL,103.862570478093,1.308715697145
EQ EDUCARE PTE LTD,PRESCHOOL,103.745553844373,1.38510079704404
EQ-LEARNERS EDUCARE PTE LTD,PRESCHOOL,103.738931802142,1.37805614217621
ESHKOL VALLEY @ GOSPEL LIGHT PTE. LTD.,PRESCHOOL,103.913468711518,1.39162168417487
ESHKOL VALLEY @ NORTHSTAR PTE. LTD.,PRESCHOOL,103.875389836619,1.37792345234586
ESHKOL VALLEY @ SENGKANG PEARL PTE. LTD.,PRESCHOOL,103.899960023179,1.38639821574141
ETONHOUSE BILINGUAL PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.772921569193,1.345444108268
ETONHOUSE PRE-SCHOOL PTE LTD,PRESCHOOL,103.841157125203,1.29197050220301
ETONHOUSE PRE-SCHOOL PTE LTD,PRESCHOOL,103.798218031897,1.33124060493416
ETONHOUSE PRE-SCHOOL PTE LTD,PRESCHOOL,103.841022301849,1.31719717522662
ETONHOUSE PRE-SCHOOL PTE LTD,PRESCHOOL,103.87898464628,1.30846563615769
ETONHOUSE PRE-SCHOOL PTE LTD,PRESCHOOL,103.886664521422,1.30111803050229
ETONHOUSE PRE-SCHOOL PTE LTD,PRESCHOOL,103.802016790014,1.32809162956526
EUREKA SCHOOLHOUSE PTE LTD,PRESCHOOL,103.756238311502,1.31972453237922
EUREKA SCHOOLHOUSE PTE LTD,PRESCHOOL,103.957683535737,1.33848284969373
First Steps Preschol @ Jurong,PRESCHOOL,103.752715205461,1.32857137803758
First Steps Preschool @ Admiralty,PRESCHOOL,103.796073475424,1.44180556582701
First Steps Preschool @ Macpherson,PRESCHOOL,103.879236224062,1.32880573322082
First Steps Preschool @ Sengkang,PRESCHOOL,103.870391672049,1.38716526684982
First Steps Preschool @ Yishun,PRESCHOOL,103.843618914599,1.43678095925838
First Steps Preschool@ East Coast,PRESCHOOL,103.906458599732,1.3012903760623
GENESIS CHILD CARE (TP) PTE. LTD.,PRESCHOOL,103.951083189256,1.35906224341534
GENIUS HIVE PRE-SCHOOL PTE. LTD.,PRESCHOOL,103.84919562674,1.28055039457141
GENIUS SCHOOL HOUSE,PRESCHOOL,103.915464678902,1.39905761454622
GLOBAL CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.798859980051,1.43342605184092
GLOBAL CHILD DEVELOPMENT CENTRE @ TAMPINES,PRESCHOOL,103.931752248071,1.3560869980357
GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,PRESCHOOL,103.900770049824,1.39368190195314
CARPE DIEM JUNIORS PTE. LTD.,PRESCHOOL,103.865023825006,1.30979212600887
CARPE DIEM KIDS ACADEMY @ WATTEN PTE. LTD.,PRESCHOOL,103.806971525563,1.32772461885061
CARPE DIEM KIDSWORLD PTE. LTD.,PRESCHOOL,103.699978670147,1.34617364982715
CARPE DIEM KIDZ PLAYHOUSE PTE. LTD.,PRESCHOOL,103.829594895384,1.45623681233859
CARPE DIEM KIDZ UNIVERSE PTE. LTD.,PRESCHOOL,103.796873230009,1.28533795869491
CARPE DIEM KINDERACE PTE. LTD.,PRESCHOOL,103.748972273329,1.35175349251737
CARPE DIEM KINDERCARE PTE. LTD.,PRESCHOOL,103.909386975272,1.3302319193039
CARPE DIEM LITTLE GREEN HOUSE PTE. LTD.,PRESCHOOL,103.802721060087,1.43475840112514
CARPE DIEM MI PRESCHOOL PTE. LTD.,PRESCHOOL,103.88122288652,1.37465060586757
CARPE DIEM MI SCHOOLHOUSE PTE. LTD.,PRESCHOOL,103.878108309572,1.37676277073489
CARPE DIEM SCHOOLHOUSE PTE LTD,PRESCHOOL,103.843250727572,1.33796172734574
CARPE DIEM SCHOOLHOUSE PTE LTD,PRESCHOOL,103.770314556273,1.34346212474231
Carpe Diem Schoolhouse Pte Ltd,PRESCHOOL,103.885659928493,1.39315967300012
CARPE DIEM SCHOOLHOUSE PTE. LTD.,PRESCHOOL,103.774522634595,1.33819254002373
CARPE DIEM SPRINGS PTE. LTD.,PRESCHOOL,103.83565927616,1.27394214952866
CARPE DIEM STARLETS 1 PTE. LTD.,PRESCHOOL,103.751983017752,1.37821370734456
CARPE DIEM STARLETS 2 PTE. LTD.,PRESCHOOL,103.750339359395,1.37884241065158
CARPE DIEM STARLETS SPARKLE PTE. LTD.,PRESCHOOL,103.818496868157,1.28265615383848
CARPE DIEM YOUNG HEARTS PTE. LTD.,PRESCHOOL,103.961599963,1.3550505799684
CARPE DIEM YOUNG JOY PTE. LTD.,PRESCHOOL,103.770768312339,1.38358044141428
CARPE DIEM YOUNG MINDS PTE. LTD.,PRESCHOOL,103.952611417883,1.35479930016955
Centre of New Life Schoolhouse,PRESCHOOL,103.698883758933,1.3493816179959
LITTLE GREENHOUSE @ JW PTE. LTD.,PRESCHOOL,103.723952185693,1.34735317108714
LITTLE GREENHOUSE @ S540 PTE LTD,PRESCHOOL,103.872572638953,1.37461946643915
LITTLE GREENHOUSE @ S553 PTE LTD,PRESCHOOL,103.871233396559,1.37171081553149
Little Greenhouse @ Sengkang Pte. Ltd.,PRESCHOOL,103.900382216905,1.39167651418664
Little Greenhouse @ Sengkang Pte. Ltd.,PRESCHOOL,103.900408419804,1.39337423793923
LITTLE GREENHOUSE @ TAMPINES PTE. LTD.,PRESCHOOL,103.93689098194,1.35764787273626
LITTLE GREENHOUSE @ WOODLANDS PTE. LTD.,PRESCHOOL,103.773674050423,1.43333488120743
GLOBAL TOTS @ BRADDELL PTE. LTD.,PRESCHOOL,103.861946577428,1.34483501031514
GLOBAL TOTS @ MOUNTBATTEN PTE LTD,PRESCHOOL,103.893811771817,1.29968443549533
GLOBAL TOTS @ SEMBAWANG PTE LTD,PRESCHOOL,103.824535836162,1.43811188147063
GLOBAL TOTS PTE. LTD.,PRESCHOOL,103.799256734917,1.31025382506903
GLOBALKIDS EDU PTE LTD,PRESCHOOL,103.871996421774,1.37563499622552
GLORY JOY CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.82136989322,1.452185711147
GRACE CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.900231397149,1.3892919036458
GREEN PASTURES CHILD CENTRE,PRESCHOOL,103.810754239097,1.32178568094531
GREENERY CHILDCARE CENTRE,PRESCHOOL,103.737757438519,1.37584148649432
GREENFIELD MONTESSORI CHILD CARE PTE. LTD.,PRESCHOOL,103.746859099205,1.37789297958346
GREENLAND CHILDCARE @ FERNVALE PTE LTD,PRESCHOOL,103.881167324746,1.39631551936628
GREENLAND CHILDCARE @ PUNGGOL DRIVE PTE LTD,PRESCHOOL,103.908718992006,1.40566212234615
GREENLAND CHILDCARE @ PUNGGOL PTE LTD,PRESCHOOL,103.900906243443,1.40775425674979
GREENLAND CHILDCARE @ SUMANG WALK PTE. LTD.,PRESCHOOL,103.895387027553,1.40322712051121
GREENLAND CHILDCARE CENTRE,PRESCHOOL,103.869693090627,1.32415431819916
GREENTREE MONTESSORI CHILDREN HUB PTE. LTD.,PRESCHOOL,103.823772315211,1.42590641551729
GROW & GLOW @ PASIR RIS 21 CENTRE,PRESCHOOL,103.961778647268,1.37268853155112
GROW & GLOW @ PASIR RIS 51 CENTRE,PRESCHOOL,103.950865069012,1.3670130278114
GUG Preschool @ Katong Pte Ltd,PRESCHOOL,103.902850380057,1.30385030215103
GUG PRESCHOOL @ TAMPINES PTE LTD,PRESCHOOL,103.941870868065,1.35229015907254
GUG PRESCHOOL @ THOMSON,PRESCHOOL,103.845605909669,1.3153020235204
HAMPTON PRE-SCHOOL,PRESCHOOL,103.852330282449,1.34812742976897
HAMPTON PRE-SCHOOL TANJONG PAGAR,PRESCHOOL,103.829470015998,1.28253466019715
HANIS Montessori Playhouse ( Elias Mall ),PRESCHOOL,103.942281486106,1.37790945286478
HAPPY FAMILY EDU-HUB PTE. LTD.,PRESCHOOL,103.951870349748,1.36252410125929
HAPPY KIDS CHILDCARE & DEVELOPMENT CENTRE,PRESCHOOL,103.933462046726,1.35204685390491
HAPPY KIDS PRESCHOOL PTE. LTD.,PRESCHOOL,103.881355911449,1.3159336139267
HAPPY TOWN CHILD CARE CENTRE,PRESCHOOL,103.872387855134,1.31569110784411
HARMONI PRESKOOL @ BUANGKOK PTE LTD,PRESCHOOL,103.890641438146,1.38235082938794
HARMONI PRESKOOL @ YISHUN PTE LTD,PRESCHOOL,103.841811429528,1.42162820716796
HAVEN INFANT & TODDLER CENTRE,PRESCHOOL,103.857481394973,1.32541204132941
HAVEN SCHOOLHOUSE @ BAHAGIA,PRESCHOOL,103.858565507519,1.32540757464951
Haven Schoolhouse @ Bedok North,PRESCHOOL,103.941309739956,1.3328889950846
Haven Schoolhouse @ Bukit Purmei,PRESCHOOL,103.826621974003,1.27176737731542
HEALTHY START CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.822606055834,1.28278581339277
HEARTYLAND INFANT CARE PTE LTD,PRESCHOOL,103.751903886481,1.38115529003063
HI-5 HOL PRESCHOOL @ BUKIT TIMAH PTE LTD,PRESCHOOL,103.78240134809,1.34050987650209
Hi5 Hol Sembawang Pte Ltd,PRESCHOOL,103.827425476452,1.43725663403326
Hi-5 House Of Learning (HOL) Preschool@Joo Seng Pte. Ltd.,PRESCHOOL,103.881103303653,1.33622198456174
HIS LITTLE KINGDOM CHILD CARE & DEVELOPMENT CENTRE,PRESCHOOL,103.825952722712,1.42845096971511
HOPE CHILDCARE CENTRE,PRESCHOOL,103.818222637628,1.28343107175163
HOUSE ON THE HILL PTE LTD,PRESCHOOL,103.847104851827,1.30180934719233
HOUSE ON THE HILL PTE. LTD.,PRESCHOOL,103.833985815703,1.3151352310717
HUDA CHILDCARE (WOODLANDS11) PTE. LTD.,PRESCHOOL,103.802721060087,1.43475840112514
Huda Childcare (WRR) Pte Ltd,PRESCHOOL,103.802721060087,1.43475840112514
HUDA CHILDCARE PTE. LTD.,PRESCHOOL,103.802721060087,1.43475840112514
HUI MING CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.853040154765,1.37337446915701
HUNDRED THOUGHTS PTE LTD,PRESCHOOL,103.801329953394,1.27521485223536
ICHIBAN MONTESSORI CHILD CARE CENTRE PTE LTD,PRESCHOOL,103.746155070949,1.37775634066222
ICHIBAN MONTESSORI CHILDCARE CENTRE (CCK) PTE LTD,PRESCHOOL,103.739763533221,1.38088418432247
ICHIBAN MONTESSORI CHILDCARE CENTRE (FERNVALE) PTE. LTD.,PRESCHOOL,103.877586607594,1.39219166012645
CARPE DIEM ACE LEARNERS PTE. LTD.,PRESCHOOL,103.753259183925,1.34394551006537
CARPE DIEM CHILDCARE PTE LTD,PRESCHOOL,103.875116234229,1.35806025369331
CARPE DIEM CHILDCARE PTE LTD,PRESCHOOL,103.9059960379,1.30188733400279
CARPE DIEM CHILDCARE PTE. LTD.,PRESCHOOL,103.747050647292,1.3609474049428
CARPE DIEM CHILDCARE RESORT PTE. LTD.,PRESCHOOL,103.907759467751,1.42039548761139
CARPE DIEM EDUCARE PTE. LTD.,PRESCHOOL,103.764969280674,1.37742262899985
CARPE DIEM FIRST YEARS PTE. LTD.,PRESCHOOL,103.955623404634,1.36651869401253
BUSY BEES SINGAPORE PTE LTD,PRESCHOOL,103.815768797809,1.44318523217239
BUSY BEES SINGAPORE PTE.LTD,PRESCHOOL,103.86908256253,1.37446629608081
BUSY BEES SINGAPORE PTE.LTD.,PRESCHOOL,103.841219181124,1.42735307847681
CAELUM JUNIOR @ BENDEMEER PTE. LTD.,PRESCHOOL,103.86252947056,1.31626604047332
CAELUM JUNIOR @ DOWNTOWN EAST PTE LTD,PRESCHOOL,103.953599086806,1.37714073427961
CAELUM JUNIOR LLP,PRESCHOOL,103.844676482481,1.34893240912315
CALROSE ACADEMY PTE. LTD.,PRESCHOOL,103.802721060087,1.43475840112514
CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,PRESCHOOL,103.880970648176,1.36018931795235
CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,PRESCHOOL,103.964952166985,1.36102192014654
CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,PRESCHOOL,103.835487591952,1.31643962615982
CAMBRIDGE @ SERANGOON GARDENS PTE. LTD.,PRESCHOOL,103.866873580566,1.36573431915484
CAMBRIDGE CDC @ DAIRY FARM PTE. LTD.,PRESCHOOL,103.76946577106,1.36801291805576
CAMBRIDGE CDC @ SENGKANG PTE. LTD.,PRESCHOOL,103.904424129326,1.39042415018225
CAMBRIDGE CDC @ TANGLIN PTE. LTD.,PRESCHOOL,103.841157125203,1.29197050220301
CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.,PRESCHOOL,103.860607351189,1.39004529370818
Cambridge@Artra Alexandra Pte Ltd,PRESCHOOL,103.816552349743,1.29012765062648
CAMBRIDGE@FERNVALE PTE. LTD.,PRESCHOOL,103.877151931777,1.38906493605135
CAMBRIDGE@KINGSFORD WATERBAY PTE LTD,PRESCHOOL,103.903070496197,1.37447286701385
Camelot Infant Preschool,PRESCHOOL,103.862271393882,1.34255471049316
CAMELOT INTERNATIONAL INFANT CARE PTE LTD,PRESCHOOL,103.867822810628,1.35288348476704
Canberra Academy Pte. Ltd.,PRESCHOOL,103.94743121304,1.33429481965539
CANBERRA PRESCHOOL PTE LTD,PRESCHOOL,103.813885544672,1.44417464124295
CANBERRA SCHOOLHOUSE PTE. LTD.,PRESCHOOL,103.876884769714,1.36416810109759
CANOSSAVILLE CHILDREN AND COMMUNITY SERVICES,PRESCHOOL,103.881002098853,1.32685350535698
Capella Preschool Pte. Ltd.,PRESCHOOL,103.880827166757,1.31897495263409
CARPE DIEM @ HILLTOP PTE. LTD.,PRESCHOOL,103.83034146772,1.37858687763964
CARPE DIEM @ ITE PTE. LTD.,PRESCHOOL,103.856411986641,1.37789203173292
CARPE DIEM @ NORDCOM PTE LTD,PRESCHOOL,103.813885544672,1.44417464124295
3-IN-1 FAMILY CENTRE,PRESCHOOL,103.951963094346,1.35171764385441
A STAR CHILDCARE PTE. LTD.,PRESCHOOL,103.874737540993,1.37699716359911
AAYTOZEE @ HILLVIEW PTE LTD,PRESCHOOL,103.761904473803,1.35884961438679
Aaytozee Learning Cove Pte Ltd,PRESCHOOL,103.760075736829,1.35752639569991
abc children's place,PRESCHOOL,103.931382260515,1.35221186530537
ACADEMY KIDZ INC PTE. LTD.,PRESCHOOL,103.92087645805,1.32261197289834
ACE @ WORK CHILDCARE PTE LTD,PRESCHOOL,103.745930764203,1.3913176670098
ACE @ WORK CHILDCARE PTE LTD (CCK 757),PRESCHOOL,103.74591415964,1.39284800785415
ACE @ WORK EDUCARE PTE LTD,PRESCHOOL,103.750270958915,1.32480019689787
ACE @ WORK EDUCARE PTE LTD,PRESCHOOL,103.742880869077,1.33893637239716
ACE@WORK CHILDCARE PTE LTD,PRESCHOOL,103.76750951362,1.37346486923426
ACEKIDZ @ COMMUNITY,PRESCHOOL,103.764832077473,1.30264555979078
ACEKIDZ @ LAKEVISTA PTE. LTD.,PRESCHOOL,103.723339312462,1.3279249793352
ACEKIDZ @ SG PTE. LTD.,PRESCHOOL,103.721513952913,1.33195221281439
ACEKIDZ @ SG PTE. LTD.,PRESCHOOL,103.843300867135,1.43236735798877
ACEKIDZ @ WORK PTE. LTD.,PRESCHOOL,103.750991227091,1.40318758563322
ACEKIDZ CREATIVE EDUCARE,PRESCHOOL,103.882146026378,1.3762950019119
ACES CHAMPION ENTERPRISE (SINGAPORE) LLP,PRESCHOOL,103.908056029081,1.31918790505975
ACTIVE LEARNERS CHILD CARE PRIVATE LIMITED,PRESCHOOL,103.775081067712,1.43011253000127
AGAPE CHILD CARE(CCK) PTE. LTD.,PRESCHOOL,103.74904624637,1.39586345469011
AGAPE CHILD CARE(JW) PTE. LTD.,PRESCHOOL,103.704379938239,1.35219891772968
AGAPE CHILD CARE(SK) PTE. LTD.,PRESCHOOL,103.890675457222,1.39290848701227
AGAPE KIDS CAMPUS LLP,PRESCHOOL,103.765306342302,1.37043827106315
AGAPE LITTLE UNI (KALLANG) PTE. LTD.,PRESCHOOL,103.872491879522,1.3126401394536
AGAPE LITTLE UNI. @ CECIL PTE. LTD.,PRESCHOOL,103.849392505327,1.28096622303394
AGAPE LITTLE UNI. @ CLEMENTI PTE. LTD.,PRESCHOOL,103.766016894009,1.31192105784621
AGAPE LITTLE UNI. @ COMPASSVALE PTE. LTD.,PRESCHOOL,103.895995260704,1.39699193288759
AGAPE LITTLE UNI. @ GAMBAS PTE LTD,PRESCHOOL,103.815768797809,1.44318523217239
Agape Little Uni. @ Thomson Pte Ltd,PRESCHOOL,103.83355823726,1.35855746945122
AGAPE LITTLE UNI. @ UPPER SERANGOON PTE LTD,PRESCHOOL,103.90195407058,1.3766737162868
AGAPE LITTLE UNI. PTE. LTD.,PRESCHOOL,103.796483206653,1.30305550574023
AKARUI EARLY YEARS LEARNING CENTRE PTE LTD,PRESCHOOL,103.84805260799,1.33257175025822
Akarui Early Years Learning Centre Pte. Ltd.,PRESCHOOL,103.844846534651,1.27827719811058
Al-Nasry Preschool,PRESCHOOL,103.953359374504,1.36092283091748
ALORA CHILDCARE (LENG KEE) PTE LTD,PRESCHOOL,103.81444834816,1.28978711891653
Alora Infant Care (Leng Kee) Pte Ltd,PRESCHOOL,103.81444834816,1.28978711891653
Alpha Green Pre-School Pte Ltd,PRESCHOOL,103.768482871873,1.359932923248
ALPHABET PLAYHOUSE @ EAST COAST PTE LTD,PRESCHOOL,103.940617044163,1.31412069803199
ALPHABET PLAYHOUSE CHILD CARE AND LEARNING CENTRE PTE LTD,PRESCHOOL,103.83938134735,1.29814890514775
AMAR KIDZ @ CHOA CHU KANG PTE. LTD.,PRESCHOOL,103.746343473316,1.40047051549756
AMAZING STAR MONTESSORI HOUSE (CCK),PRESCHOOL,103.740872179242,1.38932946436719
AMAZING STAR MONTESSORI HOUSE (GREENRIDGE),PRESCHOOL,103.766170532015,1.38529556520098
AMAZING STAR MONTESSORI HOUSE (SK2),PRESCHOOL,103.900515298224,1.39345829455597
AMAZING STAR MONTESSORI HOUSE (SN),PRESCHOOL,103.870263927825,1.37067352607974
AMAZING STAR MONTESSORI HOUSE (UBI),PRESCHOOL,103.901929741512,1.32987218973972
AMERICA MONTESSORI INTERNATIONAL PRESCHOOL PTE. LTD.,PRESCHOOL,103.889895408176,1.35983504117823
AMERICARE CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.885235570947,1.31395127675643
AMITY JUNIORS PTE LTD,PRESCHOOL,103.749789017091,1.34461889250667
ANGEL CARE CENTRE PTE LTD,PRESCHOOL,103.835749020283,1.4174936687546
APOLLO INTERNATIONAL PRESCHOOL PRIVATE LIMITED,PRESCHOOL,103.95000405168,1.32238448821007
APPLE TREE PLAYHOUSE PTE LTD,PRESCHOOL,103.836092102185,1.42803584532257
Appleland Montessori Child Care Centre Pte Ltd,PRESCHOOL,103.741924411432,1.34733679584283
APPLELAND PLAYHOUSE,PRESCHOOL,103.811571536842,1.28054679594446
APRICOT ACADEMY (LAGUNA) PTE. LTD.,PRESCHOOL,103.931988310202,1.31004098627353
Arise Preschool,PRESCHOOL,103.775707049942,1.34462142910415
Artemis Preskool @ Tampines Pte Ltd (CC),PRESCHOOL,103.934315241946,1.35542176629635
Artemis Preskool @ Woodleigh,PRESCHOOL,103.872760945471,1.33645282784598
ARTS JUNIOR MONTESSORI  LLP,PRESCHOOL,103.811343518636,1.28840507336175
Arts Kidz Pre-School Pte Ltd,PRESCHOOL,103.833356061795,1.27349380983255
ASPIRATION CHILD CARE CENTRE,PRESCHOOL,103.932702297586,1.35440347453719
AVERBEL CHILD DEVELOPMENT CENTRE PTE LTD,PRESCHOOL,103.833109448847,1.42972006815635
AWWA LTD.,PRESCHOOL,103.813766346615,1.28668026511187
Baby Elk Infant Care Pte Ltd,PRESCHOOL,103.8447164058,1.38654032627489
BABYPLANET MONTESSORI PTE. LTD.,PRESCHOOL,103.952086803047,1.31973066490849
BAMBINI CHILDCARE LLP,PRESCHOOL,103.767221073884,1.34291908230448
BERRY TREE PRESCHOOL PRIVATE LIMITED,PRESCHOOL,103.890634136762,1.3908889933177
BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,PRESCHOOL,103.819543348907,1.45384518348657
BERRY TREE@PUNGGOL PTE LTD,PRESCHOOL,103.906766973002,1.40108341985811
BESTCARE MONTESSORI PTE LTD,PRESCHOOL,103.862373282501,1.31780290497647
BETHANY CHILD CARE CENTRE,PRESCHOOL,103.871831341604,1.36562822488178
BETHANY PRESBYTERIAN CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.880802521922,1.34832066217586
BETHEL CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.88402908963,1.32037126192338
BETHEL DAY CARE CENTRE,PRESCHOOL,103.868832017566,1.34607581746571
BETHEL PRESCHOOL,PRESCHOOL,103.871087152853,1.34435131897419
BETHEL TOTS CENTRE,PRESCHOOL,103.884129405116,1.32095901164473
BETHLEHEM EDUCARE CENTRE,PRESCHOOL,103.957051869779,1.35070180845858
BETHLEHEM EDUCARE CENTRE (YISHUN),PRESCHOOL,103.840815318018,1.43157505981329
BETWEEN TWO TREES PRESCHOOL,PRESCHOOL,103.786943319941,1.31805950362041
BLEU CASTLE LLP,PRESCHOOL,103.870310681117,1.32865621248797
BLOOM EDUCARE PTE LTD,PRESCHOOL,103.96268476613,1.34687706808416
BLOOMBERRY BABIES & KIDS PTE. LTD.,PRESCHOOL,103.80852096043,1.2849293779542
BLOSSOM BLISSPARKLE CENTRE PTE LTD,PRESCHOOL,103.757399125571,1.32167881359172
BLOSSOM CREATIVE CENTRE LLP,PRESCHOOL,103.946551147197,1.32259061503567
BLOSSOM DISCOVERY CENTRE LLP,PRESCHOOL,103.86783725736,1.35723851383283
BLOSSOM EDUCARE CENTRE LLP,PRESCHOOL,103.897529184854,1.37067048060746
BLOSSOM FANTASIA CENTRE PTE. LTD.,PRESCHOOL,103.968858919056,1.3615959486577
Blue Lion Preschool,PRESCHOOL,103.929964086817,1.31335769009297
BRAINY BEE JUNIOR EDUCATION PTE. LTD.,PRESCHOOL,103.882167622467,1.33379360269
Brainy Bunch Woodlands Pte Ltd,PRESCHOOL,103.804760539464,1.43502365311575
BRIDGING STARS CHILDCARE PTE. LTD.,PRESCHOOL,103.804019043873,1.28685130589702
BRIGHT CHILD EDUCARE CENTRE,PRESCHOOL,103.778927269961,1.43745487725183
BRIGHT KIDS @ JURONG WEST PTE LTD,PRESCHOOL,103.696345751144,1.34066465064361
BRIGHT KIDS @ PASIR RIS PTE LTD,PRESCHOOL,103.934473875575,1.37625622433952
BRIGHT KIDS SCHOOL HOUSE PTE LTD,PRESCHOOL,103.90951433417,1.39977091511768
